Machine,Time,Temp,Vibration,Avg_Temp,Temp_Dev,Alert
7929,7929,300.6K,1497,N/A,0.0K,✅ Normal Operation
7930,7930,300.6K,1669,N/A,0.0K,✅ Normal Operation
7931,7931,300.6K,1455,N/A,0.0K,✅ Normal Operation
7932,7932,300.7K,1499,N/A,0.0K,✅ Normal Operation
7933,7933,300.7K,1478,N/A,0.0K,✅ Normal Operation
7934,7934,300.8K,1928,N/A,0.0K,✅ Normal Operation
7935,7935,300.8K,1621,N/A,0.0K,✅ Normal Operation
7936,7936,300.8K,1356,N/A,0.0K,✅ Normal Operation
7937,7937,300.8K,1490,N/A,0.0K,✅ Normal Operation
7938,7938,300.8K,1578,N/A,0.0K,✅ Normal Operation
7939,7939,300.8K,1681,N/A,0.0K,✅ Normal Operation
7940,7940,300.8K,1417,N/A,0.0K,✅ Normal Operation
7941,7941,300.7K,1532,N/A,0.0K,✅ Normal Operation
7942,7942,300.7K,1499,N/A,0.0K,✅ Normal Operation
7943,7943,300.8K,1432,N/A,0.0K,✅ Normal Operation
7944,7944,300.8K,1753,N/A,0.0K,✅ Normal Operation
7945,7945,300.8K,1414,N/A,0.0K,✅ Normal Operation
7946,7946,300.8K,1655,N/A,0.0K,✅ Normal Operation
7947,7947,300.8K,1516,N/A,0.0K,✅ Normal Operation
7948,7948,300.8K,1426,N/A,0.0K,✅ Normal Operation
7949,7949,300.8K,1479,N/A,0.0K,✅ Normal Operation
7950,7950,300.7K,1569,N/A,0.0K,✅ Normal Operation
7951,7951,300.8K,1568,N/A,0.0K,✅ Normal Operation
7952,7952,300.9K,1843,N/A,0.0K,✅ Normal Operation
7953,7953,300.9K,1480,N/A,0.0K,✅ Normal Operation
7954,7954,301.0K,1447,N/A,0.0K,✅ Normal Operation
7955,7955,301.0K,1454,N/A,0.0K,✅ Normal Operation
7956,7956,300.9K,1310,N/A,0.0K,✅ Normal Operation
7957,7957,300.9K,1513,N/A,0.0K,✅ Normal Operation
7958,7958,300.9K,2140,N/A,0.0K,🔥 CRITICAL: Excessive Vibration
7959,7959,301.0K,1377,N/A,0.0K,✅ Normal Operation
7960,7960,301.0K,1585,N/A,0.0K,✅ Normal Operation
7961,7961,301.1K,1491,N/A,0.0K,✅ Normal Operation
7962,7962,301.0K,1264,N/A,0.0K,✅ Normal Operation
7963,7963,301.0K,1372,N/A,0.0K,✅ Normal Operation
7964,7964,301.0K,1510,N/A,0.0K,✅ Normal Operation
7965,7965,300.9K,1423,N/A,0.0K,✅ Normal Operation
7966,7966,301.1K,1464,N/A,0.0K,✅ Normal Operation
7967,7967,301.0K,1602,N/A,0.0K,✅ Normal Operation
7968,7968,301.0K,1629,N/A,0.0K,✅ Normal Operation
7969,7969,300.9K,1811,N/A,0.0K,✅ Normal Operation
7970,7970,300.9K,1711,N/A,0.0K,✅ Normal Operation
7971,7971,300.9K,1297,N/A,0.0K,✅ Normal Operation
7972,7972,301.0K,1405,N/A,0.0K,✅ Normal Operation
7973,7973,301.1K,1397,N/A,0.0K,✅ Normal Operation
7974,7974,301.1K,1682,N/A,0.0K,✅ Normal Operation
7975,7975,301.2K,1528,N/A,0.0K,✅ Normal Operation
7976,7976,301.2K,1548,N/A,0.0K,✅ Normal Operation
7977,7977,301.2K,1395,N/A,0.0K,✅ Normal Operation
7978,7978,301.2K,1378,N/A,0.0K,✅ Normal Operation
7979,7979,301.2K,1480,N/A,0.0K,✅ Normal Operation
7980,7980,301.2K,1428,N/A,0.0K,✅ Normal Operation
7981,7981,301.2K,1505,N/A,0.0K,✅ Normal Operation
7982,7982,301.0K,1445,N/A,0.0K,✅ Normal Operation
7983,7983,301.0K,1488,N/A,0.0K,✅ Normal Operation
7984,7984,301.0K,1601,N/A,0.0K,✅ Normal Operation
7985,7985,301.0K,1550,N/A,0.0K,✅ Normal Operation
7986,7986,301.0K,1540,N/A,0.0K,✅ Normal Operation
7987,7987,301.1K,1587,N/A,0.0K,✅ Normal Operation
7988,7988,301.0K,1489,N/A,0.0K,✅ Normal Operation
7989,7989,301.1K,1486,N/A,0.0K,✅ Normal Operation
7990,7990,301.1K,1430,N/A,0.0K,✅ Normal Operation
7991,7991,301.1K,1809,N/A,0.0K,✅ Normal Operation
7992,7992,301.1K,1534,N/A,0.0K,✅ Normal Operation
7993,7993,301.1K,1852,N/A,0.0K,✅ Normal Operation
7994,7994,301.1K,1595,N/A,0.0K,✅ Normal Operation
7995,7995,301.0K,1424,N/A,0.0K,✅ Normal Operation
7996,7996,301.0K,1776,N/A,0.0K,✅ Normal Operation
7997,7997,301.0K,1499,N/A,0.0K,✅ Normal Operation
7998,7998,301.0K,2710,N/A,0.0K,🔥 CRITICAL: Excessive Vibration
7999,7999,300.9K,1359,N/A,0.0K,✅ Normal Operation
8000,8000,300.9K,1617,N/A,0.0K,✅ Normal Operation
8001,8001,300.8K,1443,N/A,0.0K,✅ Normal Operation
8002,8002,300.8K,1374,N/A,0.0K,✅ Normal Operation
8003,8003,300.9K,1851,N/A,0.0K,✅ Normal Operation
8004,8004,300.8K,1274,N/A,0.0K,✅ Normal Operation
8005,8005,300.9K,1533,N/A,0.0K,✅ Normal Operation
8006,8006,300.8K,1477,N/A,0.0K,✅ Normal Operation
8007,8007,300.9K,1462,N/A,0.0K,✅ Normal Operation
8008,8008,301.0K,1664,N/A,0.0K,✅ Normal Operation
8009,8009,300.8K,1414,N/A,0.0K,✅ Normal Operation
8010,8010,300.9K,2129,N/A,0.0K,🔥 CRITICAL: Excessive Vibration
8011,8011,300.8K,1323,N/A,0.0K,✅ Normal Operation
8012,8012,300.8K,1427,N/A,0.0K,✅ Normal Operation
8013,8013,300.9K,1375,N/A,0.0K,✅ Normal Operation
8014,8014,300.9K,1402,N/A,0.0K,✅ Normal Operation
8015,8015,300.9K,1500,N/A,0.0K,✅ Normal Operation
8016,8016,301.0K,1558,N/A,0.0K,✅ Normal Operation
8017,8017,300.9K,1447,N/A,0.0K,✅ Normal Operation
8018,8018,301.0K,1518,N/A,0.0K,✅ Normal Operation
8019,8019,301.0K,1889,N/A,0.0K,✅ Normal Operation
8020,8020,301.0K,1675,N/A,0.0K,✅ Normal Operation
8021,8021,300.9K,1720,N/A,0.0K,✅ Normal Operation
8022,8022,301.0K,1499,N/A,0.0K,✅ Normal Operation
8023,8023,300.9K,1441,N/A,0.0K,✅ Normal Operation
8024,8024,300.9K,1397,N/A,0.0K,✅ Normal Operation
8025,8025,300.9K,1493,N/A,0.0K,✅ Normal Operation
8026,8026,300.8K,1422,N/A,0.0K,✅ Normal Operation
8027,8027,300.7K,1399,N/A,0.0K,✅ Normal Operation
8028,8028,300.6K,1425,N/A,0.0K,✅ Normal Operation
8029,8029,300.6K,1501,N/A,0.0K,✅ Normal Operation
8030,8030,300.6K,1629,N/A,0.0K,✅ Normal Operation
8031,8031,300.6K,1490,N/A,0.0K,✅ Normal Operation
8032,8032,300.7K,1550,N/A,0.0K,✅ Normal Operation
8033,8033,300.8K,1416,N/A,0.0K,✅ Normal Operation
8034,8034,300.7K,1485,N/A,0.0K,✅ Normal Operation
8035,8035,300.7K,1564,N/A,0.0K,✅ Normal Operation
8036,8036,300.7K,1910,N/A,0.0K,✅ Normal Operation
8037,8037,300.7K,1460,N/A,0.0K,✅ Normal Operation
8038,8038,300.7K,1603,N/A,0.0K,✅ Normal Operation
8039,8039,300.7K,1486,N/A,0.0K,✅ Normal Operation
8040,8040,300.8K,1560,N/A,0.0K,✅ Normal Operation
8041,8041,300.8K,1498,N/A,0.0K,✅ Normal Operation
8042,8042,300.8K,1431,N/A,0.0K,✅ Normal Operation
8043,8043,300.8K,1486,N/A,0.0K,✅ Normal Operation
8044,8044,300.7K,1486,N/A,0.0K,✅ Normal Operation
8045,8045,300.7K,1441,N/A,0.0K,✅ Normal Operation
8046,8046,300.7K,1366,N/A,0.0K,✅ Normal Operation
8047,8047,300.6K,1471,N/A,0.0K,✅ Normal Operation
8048,8048,300.6K,1463,N/A,0.0K,✅ Normal Operation
8049,8049,300.6K,1413,N/A,0.0K,✅ Normal Operation
8050,8050,300.6K,1604,N/A,0.0K,✅ Normal Operation
8051,8051,300.7K,1401,N/A,0.0K,✅ Normal Operation
8052,8052,300.6K,1652,N/A,0.0K,✅ Normal Operation
8053,8053,300.5K,1403,N/A,0.0K,✅ Normal Operation
8054,8054,300.5K,1887,N/A,0.0K,✅ Normal Operation
8055,8055,300.4K,1405,N/A,0.0K,✅ Normal Operation
8056,8056,300.2K,1496,N/A,0.0K,✅ Normal Operation
8057,8057,300.1K,1499,N/A,0.0K,✅ Normal Operation
8058,8058,300.2K,1549,N/A,0.0K,✅ Normal Operation
8059,8059,300.3K,1515,N/A,0.0K,✅ Normal Operation
8060,8060,300.2K,1540,N/A,0.0K,✅ Normal Operation
8061,8061,300.2K,1426,N/A,0.0K,✅ Normal Operation
8062,8062,300.2K,1465,N/A,0.0K,✅ Normal Operation
8063,8063,300.3K,1359,N/A,0.0K,✅ Normal Operation
8064,8064,300.3K,1551,N/A,0.0K,✅ Normal Operation
8065,8065,300.5K,1596,N/A,0.0K,✅ Normal Operation
8066,8066,300.5K,1670,N/A,0.0K,✅ Normal Operation
8067,8067,300.4K,1868,N/A,0.0K,✅ Normal Operation
8068,8068,300.6K,1490,N/A,0.0K,✅ Normal Operation
8069,8069,300.5K,1676,N/A,0.0K,✅ Normal Operation
8070,8070,300.5K,1875,N/A,0.0K,✅ Normal Operation
8071,8071,300.5K,1867,N/A,0.0K,✅ Normal Operation
8072,8072,300.5K,1646,N/A,0.0K,✅ Normal Operation
8073,8073,300.5K,1375,N/A,0.0K,✅ Normal Operation
8074,8074,300.5K,1558,N/A,0.0K,✅ Normal Operation
8075,8075,300.4K,1631,N/A,0.0K,✅ Normal Operation
8076,8076,300.4K,1366,N/A,0.0K,✅ Normal Operation
8077,8077,300.3K,1360,N/A,0.0K,✅ Normal Operation
8078,8078,300.3K,1547,N/A,0.0K,✅ Normal Operation
8079,8079,300.3K,1571,N/A,0.0K,✅ Normal Operation
8080,8080,300.2K,1528,N/A,0.0K,✅ Normal Operation
8081,8081,300.2K,1432,N/A,0.0K,✅ Normal Operation
8082,8082,300.2K,1356,N/A,0.0K,✅ Normal Operation
8083,8083,300.1K,1422,N/A,0.0K,✅ Normal Operation
8084,8084,300.1K,1438,N/A,0.0K,✅ Normal Operation
8085,8085,300.2K,1483,N/A,0.0K,✅ Normal Operation
8086,8086,300.2K,1331,N/A,0.0K,✅ Normal Operation
8087,8087,300.2K,1463,N/A,0.0K,✅ Normal Operation
8088,8088,300.1K,1446,N/A,0.0K,✅ Normal Operation
8089,8089,300.1K,1356,N/A,0.0K,✅ Normal Operation
8090,8090,300.1K,1676,N/A,0.0K,✅ Normal Operation
8091,8091,300.1K,1910,N/A,0.0K,✅ Normal Operation
8092,8092,300.2K,1375,N/A,0.0K,✅ Normal Operation
8093,8093,300.2K,1513,N/A,0.0K,✅ Normal Operation
8094,8094,300.2K,1511,N/A,0.0K,✅ Normal Operation
8095,8095,300.2K,1662,N/A,0.0K,✅ Normal Operation
8096,8096,300.2K,1493,N/A,0.0K,✅ Normal Operation
8097,8097,300.2K,1555,N/A,0.0K,✅ Normal Operation
8098,8098,300.3K,1452,N/A,0.0K,✅ Normal Operation
8099,8099,300.2K,1500,N/A,0.0K,✅ Normal Operation
8100,8100,300.2K,1603,N/A,0.0K,✅ Normal Operation
8101,8101,300.3K,1682,N/A,0.0K,✅ Normal Operation
8102,8102,300.3K,1567,N/A,0.0K,✅ Normal Operation
8103,8103,300.3K,1413,N/A,0.0K,✅ Normal Operation
8104,8104,300.3K,1429,N/A,0.0K,✅ Normal Operation
8105,8105,300.3K,1692,N/A,0.0K,✅ Normal Operation
8106,8106,300.4K,1476,N/A,0.0K,✅ Normal Operation
8107,8107,300.4K,1596,N/A,0.0K,✅ Normal Operation
8108,8108,300.3K,1390,N/A,0.0K,✅ Normal Operation
8109,8109,300.3K,1607,N/A,0.0K,✅ Normal Operation
8110,8110,300.3K,1821,N/A,0.0K,✅ Normal Operation
8111,8111,300.3K,2141,N/A,0.0K,🔥 CRITICAL: Excessive Vibration
8112,8112,300.4K,1553,N/A,0.0K,✅ Normal Operation
8113,8113,300.4K,1442,N/A,0.0K,✅ Normal Operation
8114,8114,300.4K,1459,N/A,0.0K,✅ Normal Operation
8115,8115,300.4K,2496,N/A,0.0K,🔥 CRITICAL: Excessive Vibration
8116,8116,300.4K,1367,N/A,0.0K,✅ Normal Operation
8117,8117,300.3K,2004,N/A,0.0K,🔥 CRITICAL: Excessive Vibration
8118,8118,300.3K,1406,N/A,0.0K,✅ Normal Operation
8119,8119,300.3K,1548,N/A,0.0K,✅ Normal Operation
8120,8120,300.3K,1333,N/A,0.0K,✅ Normal Operation
8121,8121,300.2K,1767,N/A,0.0K,✅ Normal Operation
8122,8122,300.2K,1827,N/A,0.0K,✅ Normal Operation
8123,8123,300.2K,1533,N/A,0.0K,✅ Normal Operation
8124,8124,300.2K,1515,N/A,0.0K,✅ Normal Operation
8125,8125,300.2K,1568,N/A,0.0K,✅ Normal Operation
8126,8126,300.2K,1452,N/A,0.0K,✅ Normal Operation
8127,8127,300.2K,1433,N/A,0.0K,✅ Normal Operation
8128,8128,300.1K,1650,N/A,0.0K,✅ Normal Operation
8129,8129,300.1K,1629,N/A,0.0K,✅ Normal Operation
8130,8130,300.0K,1520,N/A,0.0K,✅ Normal Operation
8131,8131,300.0K,1393,N/A,0.0K,✅ Normal Operation
8132,8132,299.9K,1364,N/A,0.0K,✅ Normal Operation
8133,8133,299.9K,1389,N/A,0.0K,✅ Normal Operation
8134,8134,299.8K,1466,N/A,0.0K,✅ Normal Operation
8135,8135,299.7K,1650,N/A,0.0K,✅ Normal Operation
8136,8136,299.6K,1554,N/A,0.0K,✅ Normal Operation
8137,8137,299.6K,1474,N/A,0.0K,✅ Normal Operation
8138,8138,299.5K,1600,N/A,0.0K,✅ Normal Operation
8139,8139,299.5K,1356,N/A,0.0K,✅ Normal Operation
8140,8140,299.5K,1571,N/A,0.0K,✅ Normal Operation
8141,8141,299.6K,1658,N/A,0.0K,✅ Normal Operation
8142,8142,299.6K,1393,N/A,0.0K,✅ Normal Operation
8143,8143,299.7K,1448,N/A,0.0K,✅ Normal Operation
8144,8144,299.7K,1477,N/A,0.0K,✅ Normal Operation
8145,8145,299.7K,1506,N/A,0.0K,✅ Normal Operation
8146,8146,299.7K,1685,N/A,0.0K,✅ Normal Operation
8147,8147,299.6K,1533,N/A,0.0K,✅ Normal Operation
8148,8148,299.5K,1447,N/A,0.0K,✅ Normal Operation
8149,8149,299.5K,1488,N/A,0.0K,✅ Normal Operation
8150,8150,299.6K,1427,N/A,0.0K,✅ Normal Operation
8151,8151,299.5K,1424,N/A,0.0K,✅ Normal Operation
8152,8152,299.5K,1472,N/A,0.0K,✅ Normal Operation
8153,8153,299.5K,1438,N/A,0.0K,✅ Normal Operation
8154,8154,299.6K,1507,N/A,0.0K,✅ Normal Operation
8155,8155,299.6K,1393,N/A,0.0K,✅ Normal Operation
8156,8156,299.5K,1283,N/A,0.0K,✅ Normal Operation
8157,8157,299.6K,1644,N/A,0.0K,✅ Normal Operation
8158,8158,299.6K,1498,N/A,0.0K,✅ Normal Operation
8159,8159,299.6K,1400,N/A,0.0K,✅ Normal Operation
8160,8160,299.6K,1679,N/A,0.0K,✅ Normal Operation
8161,8161,299.7K,1618,N/A,0.0K,✅ Normal Operation
8162,8162,299.6K,1714,N/A,0.0K,✅ Normal Operation
8163,8163,299.6K,1574,N/A,0.0K,✅ Normal Operation
8164,8164,299.7K,1574,N/A,0.0K,✅ Normal Operation
8165,8165,299.6K,1472,N/A,0.0K,✅ Normal Operation
8166,8166,299.6K,1552,N/A,0.0K,✅ Normal Operation
8167,8167,299.7K,1603,N/A,0.0K,✅ Normal Operation
8168,8168,299.7K,1353,N/A,0.0K,✅ Normal Operation
8169,8169,299.7K,1690,N/A,0.0K,✅ Normal Operation
8170,8170,299.8K,1745,N/A,0.0K,✅ Normal Operation
8171,8171,299.9K,1522,N/A,0.0K,✅ Normal Operation
8172,8172,300.0K,1641,N/A,0.0K,✅ Normal Operation
8173,8173,299.9K,1596,N/A,0.0K,✅ Normal Operation
8174,8174,299.9K,1497,N/A,0.0K,✅ Normal Operation
8175,8175,299.9K,1371,N/A,0.0K,✅ Normal Operation
8176,8176,299.9K,1445,N/A,0.0K,✅ Normal Operation
8177,8177,299.8K,1564,N/A,0.0K,✅ Normal Operation
8178,8178,299.7K,1439,N/A,0.0K,✅ Normal Operation
8179,8179,299.7K,1352,N/A,0.0K,✅ Normal Operation
8180,8180,299.8K,1560,N/A,0.0K,✅ Normal Operation
8181,8181,299.7K,1616,N/A,0.0K,✅ Normal Operation
8182,8182,299.7K,1835,N/A,0.0K,✅ Normal Operation
8183,8183,299.7K,1649,N/A,0.0K,✅ Normal Operation
8184,8184,299.8K,1452,N/A,0.0K,✅ Normal Operation
8185,8185,299.8K,2144,N/A,0.0K,🔥 CRITICAL: Excessive Vibration
8186,8186,299.7K,1554,N/A,0.0K,✅ Normal Operation
8187,8187,299.7K,1827,N/A,0.0K,✅ Normal Operation
8188,8188,299.6K,1448,N/A,0.0K,✅ Normal Operation
8189,8189,299.6K,1530,N/A,0.0K,✅ Normal Operation
8190,8190,299.7K,1983,N/A,0.0K,✅ Normal Operation
8191,8191,299.7K,1620,N/A,0.0K,✅ Normal Operation
8192,8192,299.6K,1630,N/A,0.0K,✅ Normal Operation
8193,8193,299.6K,1229,N/A,0.0K,✅ Normal Operation
8194,8194,299.5K,1873,N/A,0.0K,✅ Normal Operation
8195,8195,299.4K,1426,N/A,0.0K,✅ Normal Operation
8196,8196,299.4K,1376,N/A,0.0K,✅ Normal Operation
8197,8197,299.4K,1622,N/A,0.0K,✅ Normal Operation
8198,8198,299.4K,1492,N/A,0.0K,✅ Normal Operation
8199,8199,299.3K,1374,N/A,0.0K,✅ Normal Operation
8200,8200,299.2K,1737,N/A,0.0K,✅ Normal Operation
8201,8201,299.3K,1426,N/A,0.0K,✅ Normal Operation
8202,8202,299.3K,1826,N/A,0.0K,✅ Normal Operation
8203,8203,299.3K,1669,N/A,0.0K,✅ Normal Operation
8204,8204,299.4K,1473,N/A,0.0K,✅ Normal Operation
8205,8205,299.4K,1751,N/A,0.0K,✅ Normal Operation
8206,8206,299.4K,1446,N/A,0.0K,✅ Normal Operation
8207,8207,299.3K,1483,N/A,0.0K,✅ Normal Operation
8208,8208,299.2K,1535,N/A,0.0K,✅ Normal Operation
8209,8209,299.2K,1477,N/A,0.0K,✅ Normal Operation
8210,8210,299.3K,1391,N/A,0.0K,✅ Normal Operation
8211,8211,299.2K,1636,N/A,0.0K,✅ Normal Operation
8212,8212,299.2K,1675,N/A,0.0K,✅ Normal Operation
8213,8213,299.2K,1329,N/A,0.0K,✅ Normal Operation
8214,8214,299.2K,1548,N/A,0.0K,✅ Normal Operation
8215,8215,299.2K,1391,N/A,0.0K,✅ Normal Operation
8216,8216,299.1K,1437,N/A,0.0K,✅ Normal Operation
8217,8217,299.2K,1370,N/A,0.0K,✅ Normal Operation
8218,8218,299.1K,1577,N/A,0.0K,✅ Normal Operation
8219,8219,299.1K,1485,N/A,0.0K,✅ Normal Operation
8220,8220,299.0K,1504,N/A,0.0K,✅ Normal Operation
8221,8221,298.9K,1551,N/A,0.0K,✅ Normal Operation
8222,8222,299.1K,1428,N/A,0.0K,✅ Normal Operation
8223,8223,299.0K,1755,N/A,0.0K,✅ Normal Operation
8224,8224,299.1K,1329,N/A,0.0K,✅ Normal Operation
8225,8225,299.1K,1496,N/A,0.0K,✅ Normal Operation
8226,8226,299.1K,1532,N/A,0.0K,✅ Normal Operation
8227,8227,299.1K,1389,N/A,0.0K,✅ Normal Operation
8228,8228,299.1K,1524,N/A,0.0K,✅ Normal Operation
8229,8229,299.1K,1422,N/A,0.0K,✅ Normal Operation
8230,8230,299.1K,1739,N/A,0.0K,✅ Normal Operation
8231,8231,299.1K,1736,N/A,0.0K,✅ Normal Operation
8232,8232,299.1K,1419,N/A,0.0K,✅ Normal Operation
8233,8233,299.1K,1326,N/A,0.0K,✅ Normal Operation
8234,8234,299.1K,1449,N/A,0.0K,✅ Normal Operation
8235,8235,299.2K,1534,N/A,0.0K,✅ Normal Operation
8236,8236,299.2K,1443,N/A,0.0K,✅ Normal Operation
8237,8237,299.2K,1498,N/A,0.0K,✅ Normal Operation
8238,8238,299.1K,1796,N/A,0.0K,✅ Normal Operation
8239,8239,299.1K,1519,N/A,0.0K,✅ Normal Operation
8240,8240,299.0K,1339,N/A,0.0K,✅ Normal Operation
8241,8241,299.0K,1483,N/A,0.0K,✅ Normal Operation
8242,8242,298.9K,2099,N/A,0.0K,🔥 CRITICAL: Excessive Vibration
8243,8243,299.0K,1689,N/A,0.0K,✅ Normal Operation
8244,8244,299.1K,1369,N/A,0.0K,✅ Normal Operation
8245,8245,299.0K,1512,N/A,0.0K,✅ Normal Operation
8246,8246,299.0K,1303,N/A,0.0K,✅ Normal Operation
8247,8247,299.0K,1552,N/A,0.0K,✅ Normal Operation
8248,8248,299.0K,1713,N/A,0.0K,✅ Normal Operation
8249,8249,298.9K,1456,N/A,0.0K,✅ Normal Operation
8250,8250,299.0K,1524,N/A,0.0K,✅ Normal Operation
8251,8251,299.0K,1394,N/A,0.0K,✅ Normal Operation
8252,8252,299.0K,1981,N/A,0.0K,✅ Normal Operation
8253,8253,299.0K,1565,N/A,0.0K,✅ Normal Operation
8254,8254,299.1K,1657,N/A,0.0K,✅ Normal Operation
8255,8255,299.0K,1625,N/A,0.0K,✅ Normal Operation
8256,8256,299.0K,1606,N/A,0.0K,✅ Normal Operation
8257,8257,299.0K,1336,N/A,0.0K,✅ Normal Operation
8258,8258,299.0K,1587,N/A,0.0K,✅ Normal Operation
8259,8259,299.1K,1602,N/A,0.0K,✅ Normal Operation
8260,8260,299.1K,1471,N/A,0.0K,✅ Normal Operation
8261,8261,299.1K,1332,N/A,0.0K,✅ Normal Operation
8262,8262,299.2K,1434,N/A,0.0K,✅ Normal Operation
8263,8263,299.1K,1921,N/A,0.0K,✅ Normal Operation
8264,8264,299.2K,1704,N/A,0.0K,✅ Normal Operation
8265,8265,299.1K,1397,N/A,0.0K,✅ Normal Operation
8266,8266,299.1K,1791,N/A,0.0K,✅ Normal Operation
8267,8267,299.1K,1818,N/A,0.0K,✅ Normal Operation
8268,8268,299.2K,1540,N/A,0.0K,✅ Normal Operation
8269,8269,299.2K,1502,N/A,0.0K,✅ Normal Operation
8270,8270,299.2K,1761,N/A,0.0K,✅ Normal Operation
8271,8271,299.1K,1517,N/A,0.0K,✅ Normal Operation
8272,8272,299.1K,1309,N/A,0.0K,✅ Normal Operation
8273,8273,298.9K,1363,N/A,0.0K,✅ Normal Operation
8274,8274,299.0K,1787,N/A,0.0K,✅ Normal Operation
8275,8275,298.9K,1640,N/A,0.0K,✅ Normal Operation
8276,8276,298.9K,1720,N/A,0.0K,✅ Normal Operation
8277,8277,298.8K,1384,N/A,0.0K,✅ Normal Operation
8278,8278,298.8K,1294,N/A,0.0K,✅ Normal Operation
8279,8279,298.8K,1464,N/A,0.0K,✅ Normal Operation
8280,8280,298.8K,1803,N/A,0.0K,✅ Normal Operation
8281,8281,298.8K,1602,N/A,0.0K,✅ Normal Operation
8282,8282,298.9K,1519,N/A,0.0K,✅ Normal Operation
8283,8283,298.9K,1638,N/A,0.0K,✅ Normal Operation
8284,8284,298.9K,1615,N/A,0.0K,✅ Normal Operation
8285,8285,298.8K,1651,N/A,0.0K,✅ Normal Operation
8286,8286,298.9K,1387,N/A,0.0K,✅ Normal Operation
8287,8287,298.8K,1678,N/A,0.0K,✅ Normal Operation
8288,8288,298.9K,1585,N/A,0.0K,✅ Normal Operation
8289,8289,298.8K,1640,N/A,0.0K,✅ Normal Operation
8290,8290,298.9K,1406,N/A,0.0K,✅ Normal Operation
8291,8291,298.9K,1679,N/A,0.0K,✅ Normal Operation
8292,8292,298.9K,1717,N/A,0.0K,✅ Normal Operation
8293,8293,298.9K,1429,N/A,0.0K,✅ Normal Operation
8294,8294,298.9K,1533,N/A,0.0K,✅ Normal Operation
8295,8295,298.9K,1525,N/A,0.0K,✅ Normal Operation
8296,8296,298.9K,1739,N/A,0.0K,✅ Normal Operation
8297,8297,298.9K,1436,N/A,0.0K,✅ Normal Operation
8298,8298,298.8K,1595,N/A,0.0K,✅ Normal Operation
8299,8299,298.7K,1435,N/A,0.0K,✅ Normal Operation
8300,8300,298.7K,1637,N/A,0.0K,✅ Normal Operation
8301,8301,298.7K,1558,N/A,0.0K,✅ Normal Operation
8302,8302,298.7K,1644,N/A,0.0K,✅ Normal Operation
8303,8303,298.7K,1641,N/A,0.0K,✅ Normal Operation
8304,8304,298.8K,1504,N/A,0.0K,✅ Normal Operation
8305,8305,298.7K,1506,N/A,0.0K,✅ Normal Operation
8306,8306,298.8K,1380,N/A,0.0K,✅ Normal Operation
8307,8307,298.7K,1549,N/A,0.0K,✅ Normal Operation
8308,8308,298.7K,1402,N/A,0.0K,✅ Normal Operation
8309,8309,298.7K,1401,N/A,0.0K,✅ Normal Operation
8310,8310,298.7K,1459,N/A,0.0K,✅ Normal Operation
8311,8311,298.7K,1465,N/A,0.0K,✅ Normal Operation
8312,8312,298.8K,1295,N/A,0.0K,✅ Normal Operation
8313,8313,298.8K,1529,N/A,0.0K,✅ Normal Operation
8314,8314,298.8K,1484,N/A,0.0K,✅ Normal Operation
8315,8315,298.8K,1739,N/A,0.0K,✅ Normal Operation
8316,8316,298.7K,1422,N/A,0.0K,✅ Normal Operation
8317,8317,298.8K,1463,N/A,0.0K,✅ Normal Operation
8318,8318,298.7K,1667,N/A,0.0K,✅ Normal Operation
8319,8319,298.7K,1565,N/A,0.0K,✅ Normal Operation
8320,8320,298.7K,1393,N/A,0.0K,✅ Normal Operation
8321,8321,298.8K,1453,N/A,0.0K,✅ Normal Operation
8322,8322,298.8K,1442,N/A,0.0K,✅ Normal Operation
8323,8323,298.7K,1364,N/A,0.0K,✅ Normal Operation
8324,8324,298.7K,1453,N/A,0.0K,✅ Normal Operation
8325,8325,298.7K,1394,N/A,0.0K,✅ Normal Operation
8326,8326,298.7K,1500,N/A,0.0K,✅ Normal Operation
8327,8327,298.6K,1523,N/A,0.0K,✅ Normal Operation
8328,8328,298.7K,1254,N/A,0.0K,✅ Normal Operation
8329,8329,298.6K,1325,N/A,0.0K,✅ Normal Operation
8330,8330,298.8K,1424,N/A,0.0K,✅ Normal Operation
8331,8331,298.8K,1505,N/A,0.0K,✅ Normal Operation
8332,8332,298.8K,1392,N/A,0.0K,✅ Normal Operation
8333,8333,298.8K,1529,N/A,0.0K,✅ Normal Operation
8334,8334,298.8K,1477,N/A,0.0K,✅ Normal Operation
8335,8335,298.8K,1459,N/A,0.0K,✅ Normal Operation
8336,8336,299.0K,2240,N/A,0.0K,🔥 CRITICAL: Excessive Vibration
8337,8337,298.9K,1449,N/A,0.0K,✅ Normal Operation
8338,8338,298.8K,1589,N/A,0.0K,✅ Normal Operation
8339,8339,298.8K,1740,N/A,0.0K,✅ Normal Operation
8340,8340,298.8K,1499,N/A,0.0K,✅ Normal Operation
8341,8341,298.8K,1480,N/A,0.0K,✅ Normal Operation
8342,8342,298.8K,1751,N/A,0.0K,✅ Normal Operation
8343,8343,298.7K,1510,N/A,0.0K,✅ Normal Operation
8344,8344,298.8K,1437,N/A,0.0K,✅ Normal Operation
8345,8345,298.8K,1609,N/A,0.0K,✅ Normal Operation
8346,8346,298.8K,1490,N/A,0.0K,✅ Normal Operation
8347,8347,298.7K,1601,N/A,0.0K,✅ Normal Operation
8348,8348,298.7K,1665,N/A,0.0K,✅ Normal Operation
